send,rec,strength,annotation
LHAsfp,DNp,9,
LHAsfp,VAL,9,
LHAsfp,VM,9,
LHAsfp,VPLg,9,
LHAsfp,VPL,9,
LHAsfp,VPLpc,9,
LHAsfp,VPM,9,
LHAsfp,VPMpc,9,
LHAsfp,SPFm,9,
LHAsfp,SPFpm,9,
LHAsfp,SPFpl,9,
LHAsfp,PP,9,
LHAsfp,MGd,9,
LHAsfp,MGv,9,
LHAsfp,MGm,9,
LHAsfp,LGd,9,
LHAsfp,LP,9,
LHAsfp,PO,9,
LHAsfp,SGN,9,
LHAsfp,POL,9,
LHAsfp,AV,9,
LHAsfp,AMd,9,
LHAsfp,AMv,9,
LHAsfp,AD,9,
LHAsfp,IAD,9,
LHAsfp,LD,9,
LHAsfp,MDm,3,
LHAsfp,MDc,9,
LHAsfp,MDl,9,
LHAsfp,IMD,9,
LHAsfp,SMT,9,
LHAsfp,PR,9,
LHAsfp,PVT,5,
LHAsfp,PT,5,
LHAsfp,REa,9,
LHAsfp,RECm,9,
LHAsfp,RH,9,
LHAsfp,CM,6,
LHAsfp,PCN,9,
LHAsfp,CL,9,
LHAsfp,PF,9,
LHAsfp,RT,9,
LHAsfp,SCzo,9,
LHAsfp,SCsg,9,
LHAsfp,SCop,9,
LHAsfp,PBG,9,
LHAsfp,MEV,9,
LHAsfp,PSV,9,
LHAsfp,SPVOvl,9,
LHAsfp,SPVOrdm,9,
LHAsfp,SPVOmdmd,9,
LHAsfp,SPVOmdmv,9,
LHAsfp,SPVOcdm,9,
LHAsfp,SPVI,9,
LHAsfp,SPVC,9,
LHAsfp,PAT,9,
LHAsfp,GR,9,
LHAsfp,GRm,9,
LHAsfp,CU,9,
LHAsfp,z,9,
LHAsfp,ECU,9,
LHAsfp,MZ,9,
LHAsfp,SGE,9,
LHAsfp,NP,9,
LHAsfp,RS,9,
LHAsfp,BN,9,
LHAsfp,LCN,9,
LHAsfp,LSN,9,
LHAsfp,IH,9,
LHAsfp,CEC,9,
LHAsfp,DSN,9,
LHAsfp,DSNc,9,
LHAsfp,DCO,9,
LHAsfp,VCOa,9,
LHAsfp,VCOp,9,
LHAsfp,CNspg,9,
LHAsfp,CNlam,9,
LHAsfp,IAN,9,
LHAsfp,NTB,9,
LHAsfp,SOCm,9,
LHAsfp,SOCl,9,
LHAsfp,POR,9,
LHAsfp,NLLd,9,
LHAsfp,Nllh,9,
LHAsfp,NLLv,9,
LHAsfp,ICe,9,
LHAsfp,ICd,9,
LHAsfp,ICc,9,
LHAsfp,NB,9,
LHAsfp,SAG,9,
LHAsfp,NTSm,9,
LHAsfp,NTSce,9,
LHAsfp,NTSco,9,
LHAsfp,NTSge,9,
LHAsfp,NTSl,9,
LHAsfp,NTSmc,9,
LHAsfp,PBlc,9,
LHAsfp,PBld,9,
LHAsfp,PBle,9,
LHAsfp,PBlex,9,
LHAsfp,PBli,9,
LHAsfp,PBls,9,
LHAsfp,PBlv,9,
LHAsfp,KF,9,
LHAsfp,PBmm,9,
LHAsfp,PBme,9,
LHAsfp,PBmv,9,
LHAsfp,OV,9,
LHAsfp,SFO,9,
LHAsfp,AP,9,
LHAsfp,VLP,9,
LHAsfp,SCHd,9,
LHAsfp,SCHv,9,
LHAsfp,SBPV,5,
LHAsfp,LHAd,7,
LHAsfp,TMd,9,
LHAsfp,TMv,9,
LHAsfp,SUMm,6,
LHAsfp,SUMl,6,
LHAsfp,SNc,9,
LHAsfp,PPN,9,
LHAsfp,PRNr,9,
LHAsfp,IF,9,
LHAsfp,IPNr,9,
LHAsfp,IPNa,9,
LHAsfp,IPNd,9,
LHAsfp,IPNld,9,
LHAsfp,IPNli,9,
LHAsfp,IPNlv,9,
LHAsfp,IPNlr,9,
LHAsfp,IPNi,9,
LHAsfp,IPNc,9,
LHAsfp,RL,9,
LHAsfp,CLI,9,
LHAsfp,CSm,5,
LHAsfp,CSl,5,
LHAsfp,DR,7,
LHAsfp,NIc,9,
LHAsfp,NId,9,
LHAsfp,RPO,9,
LHAsfp,RM,9,
LHAsfp,RPA,9,
LHAsfp,RO,9,
LHAsfp,LDT,9,
LHAsfp,SLD,9,
LHAsfp,LC,9,
LHAsfp,SLC,9,
LHAsfp,MPNl,6,
LHAsfp,MPNm,9,
LHAsfp,MPNc,9,
LHAsfp,AHNa,5,
LHAsfp,AHNc,5,
LHAsfp,AHNp,6,
LHAsfp,AHNd,9,
LHAsfp,PVHmpv,9,
LHAsfp,PVHdp,9,
LHAsfp,PVHlp,9,
LHAsfp,PVHf,9,
LHAsfp,VMHa,2,
LHAsfp,VMHdm,2,
LHAsfp,VMHc,3,
LHAsfp,VMHvl,3,
LHAsfp,PMv,5,
LHAsfp,PMd,3,
LHAsfp,MM,9,
LHAsfp,MMme,9,
LHAsfp,LM,9,
LHAsfp,SNr,9,
LHAsfp,VTA,9,
LHAsfp,RR,5,
LHAsfp,MRNp,9,
LHAsfp,SCdg,9,
LHAsfp,SCdw,9,
LHAsfp,RN,9,
LHAsfp,PG,9,
LHAsfp,TRN,9,
LHAsfp,IOda,9,
LHAsfp,IOma,9,
LHAsfp,IOpr,9,
LHAsfp,LRNm,9,
LHAsfp,LRNp,9,
LHAsfp,LIN,9,
LHAsfp,PMR,9,
LHAsfp,PAS,9,
LHAsfp,MV,9,
LHAsfp,LAV,9,
LHAsfp,SUV,9,
LHAsfp,SPIV,9,
LHAsfp,NIS,9,
LHAsfp,PRP,9,
LHAsfp,NR,9,
LHAsfp,INV,9,
LHAsfp,x,9,
LHAsfp,y,9,
LHAsfp,ICB,9,
LHAsfp,MHd,9,
LHAsfp,MHv,9,
LHAsfp,LH,5,
LHAsfp,PH,5,
LHAsfp,PRC,6,
LHAsfp,COM,9,
LHAsfp,PAGrm,6,
LHAsfp,PAGrl,9,
LHAsfp,PAGm,6,
LHAsfp,PAGd,5,
LHAsfp,PAGdl,7,
LHAsfp,PAGvl,3,
LHAsfp,MAN,9,
LHAsfp,INC,9,
LHAsfp,ND,9,
LHAsfp,PCG,6,
LHAsfp,DTN,9,
LHAsfp,LTN,9,
LHAsfp,B,7,
LHAsfp,SG,9,
LHAsfp,CGS,9,
LHAsfp,MEPO,9,
LHAsfp,PSCH,9,
LHAsfp,AVPV,9,
LHAsfp,PVpo,9,
LHAsfp,ADP,9,
LHAsfp,AVP,5,
LHAsfp,PD,9,
LHAsfp,PS,9,
LHAsfp,MPO,9,
LHAsfp,AHA,5,
LHAsfp,PVp,6,
LHAsfp,I,9,
LHAsfp,LPO,7,
LHAsfp,LHAjp,2,
LHAsfp,LHAjd,5,
LHAsfp,LHAjvd,9,
LHAsfp,LHAjvv,9,
LHAsfp,LHAad,3,
LHAsfp,LHAai,5,
LHAsfp,LHAav,3,
LHAsfp,RCH,5,
LHAsfp,TUsv,5,
LHAsfp,TUi,9,
LHAsfp,TUte,9,
LHAsfp,TUl,9,
LHAsfp,LHAs,3,
LHAsfp,LHAsfa,9,
LHAsfp,LHAsfp,9,
LHAsfp,LHAsfpm,5,
LHAsfp,LHAm,9,
LHAsfp,LHApc,9,
LHAsfp,LHAvm,9,
LHAsfp,LHAvl,9,
LHAsfp,LHAp,9,
LHAsfp,PST,9,
LHAsfp,PSTN,6,
LHAsfp,STN,9,
LHAsfp,ZI,7,
LHAsfp,ZIda,9,
LHAsfp,FF,9,
LHAsfp,IGL,9,
LHAsfp,LGvl,9,
LHAsfp,LGvm,9,
LHAsfp,OP,9,
LHAsfp,NOT,9,
LHAsfp,PPT,9,
LHAsfp,NPC,9,
LHAsfp,APN,9,
LHAsfp,MPT,9,
LHAsfp,MRNm,9,
LHAsfp,VTN,9,
LHAsfp,AT,9,
LHAsfp,MT,9,
LHAsfp,LT,9,
LHAsfp,DT,9,
LHAsfp,CUN,9,
LHAsfp,PRNc,9,
LHAsfp,GRN,9,
LHAsfp,PGRNd,9,
LHAsfp,PGRNl,9,
LHAsfp,PPYd,9,
LHAsfp,PPYs,9,
LHAsfp,MARN,9,
LHAsfp,SUT,9,
LHAsfp,PARN,9,
LHAsfp,MDRNd,9,
LHAsfp,MDRNv,9,
LHAsfp,SO,9,
LHAsfp,SOr,9,
LHAsfp,NC,9,
LHAsfp,PVHam,9,
LHAsfp,PVHmm,9,
LHAsfp,PVHpmm,9,
LHAsfp,PVHpml,9,
LHAsfp,MEin,9,
LHAsfp,INFin,9,
LHAsfp,NL,9,
LHAsfp,PVHap,2,
LHAsfp,PVHmpd,2,
LHAsfp,PVHpv,5,
LHAsfp,PVa,6,
LHAsfp,PVi,9,
LHAsfp,ARH,9,
LHAsfp,MEex,9,
LHAsfp,INFex,9,
LHAsfp,III,9,
LHAsfp,IV,9,
LHAsfp,VI,9,
LHAsfp,ACVI,9,
LHAsfp,Vma,9,
LHAsfp,Vpc,9,
LHAsfp,VII,9,
LHAsfp,ACVII,9,
LHAsfp,ECO,9,
LHAsfp,EV,9,
LHAsfp,AMBd,9,
LHAsfp,XI,9,
LHAsfp,XII,9,
LHAsfp,VH,9,
LHAsfp,NBC,9,
LHAsfp,ON,9,
LHAsfp,PN,9,
LHAsfp,EW,9,
LHAsfp,SSN,9,
LHAsfp,ISN,9,
LHAsfp,DMX,9,
LHAsfp,AMBv,9,
LHAsfp,IMLp,9,
LHAsfp,IMLs,9,
LHAsfp,IMM,9,
LHAsfp,DOC,9,
LHAsfp,ICS,9,
LHAsfpm,LHAjp,6,
LHAsfpm,LHAs,9,
LHAm,LHAjp,9,
LHAm,LHAs,9,
LHApc,LHAjp,9,
LHApc,LHAs,9,
LHAvm,LHAjp,6,
LHAvm,LHAs,4,
LHAvl,LHAjp,9,
LHAvl,LHAs,9,
LHAp,LHAjp,6,
LHAp,LHAs,9,
PST,LHAjp,9,
PST,LHAs,9,
PSTN,LHAjp,9,
PSTN,LHAs,9,
STN,MOs,9,
STN,ILA,9,
STN,ACAd,9,
STN,PL,9,
STN,RSPagl,9,
STN,PA,9,
STN,LSv,9,
STN,SNc,4,
STN,NIc,9,
STN,NId,9,
STN,PMd,9,
STN,VTA,7,
STN,PRC,9,
STN,LHAjp,9,
STN,LHAs,9,
ZI,MOs,6,
ZI,ILA,9,
ZI,ACAd,4,
ZI,PL,9,
ZI,ORBv,6,
ZI,RSPagl,6,
ZI,PA,9,
ZI,isl,12,
ZI,LSv,9,
ZI,LGd,7,
ZI,LP,12,
ZI,PO,6,
ZI,LD,4,
ZI,PF,6,
ZI,SPVC,4,
ZI,PPN,12,
ZI,NIc,12,
ZI,NId,12,
ZI,PVHmpv,12,
ZI,PVHdp,12,
ZI,PVHlp,9,
ZI,PMd,6,
ZI,PH,1,
ZI,PRC,1,
ZI,DTN,9,
ZI,LHAjp,2,
ZI,LHAs,6,
ZI,NOT,6,
ZI,NPC,7,
ZI,APN,6,
ZI,SO,9,
ZI,PVHam,9,
ZI,PVHpmm,9,
ZI,PVHpml,9,
ZI,NL,12,
ZI,PVHap,12,
ZI,PVHmpd,12,
ZI,PVHpv,12,
ZI,DMX,12,
ZIda,MOs,9,
ZIda,ILA,9,
ZIda,ACAd,9,
ZIda,PL,9,
ZIda,RSPagl,9,
ZIda,PA,9,
ZIda,LSv,9,
ZIda,NIc,9,
ZIda,NId,9,
ZIda,PMd,9,
ZIda,PH,9,
ZIda,PRC,9,
ZIda,LHAjp,9,
ZIda,LHAs,9,
FF,MOs,9,
FF,ILA,9,
FF,ACAd,9,
FF,PL,9,
FF,ORBv,4,
FF,RSPagl,9,
FF,PA,9,
FF,isl,12,
FF,LSv,9,
FF,NIc,9,
FF,NId,9,
FF,PMd,9,
FF,PH,12,
FF,PRC,9,
FF,LHAjp,9,
FF,LHAs,9,
IGL,MOs,9,
IGL,ILA,9,
IGL,ACAd,9,
IGL,PL,9,
IGL,RSPagl,9,
IGL,PA,9,
IGL,LSv,9,
IGL,LGd,6,
IGL,LD,4,
IGL,RT,12,
IGL,NIc,9,
IGL,NId,9,
IGL,PMd,9,
IGL,PH,12,
IGL,PRC,5,
IGL,AHA,12,
IGL,LPO,6,
IGL,LHAjp,9,
IGL,RCH,12,
IGL,LHAs,9,
IGL,APN,4,
LGvl,MOs,9,
LGvl,ILA,9,
LGvl,ACAd,9,
LGvl,PL,9,
LGvl,RSPagl,9,
LGvl,PA,9,
LGvl,LSv,9,
LGvl,NIc,9,
LGvl,NId,9,
LGvl,PMd,9,
LGvl,PH,12,
LGvl,PRC,5,
LGvl,LHAjp,9,
LGvl,LHAs,9,
LGvm,MOs,9,
LGvm,ILA,9,
LGvm,ACAd,9,
LGvm,PL,9,
LGvm,RSPagl,9,
LGvm,PA,9,
LGvm,LSv,9,
LGvm,NIc,9,
LGvm,NId,9,
LGvm,PMd,9,
LGvm,PH,12,
LGvm,PRC,2,
LGvm,LHAjp,9,
LGvm,LHAs,9,
OP,MOs,9,
OP,ILA,9,
OP,ACAd,9,
OP,PL,9,
OP,RSPagl,9,
OP,PA,9,
OP,LSv,9,
OP,LD,4,
OP,NIc,9,
OP,NId,9,
OP,PMd,9,
OP,PRC,9,
OP,LHAjp,9,
OP,LHAs,9,
NOT,MOs,9,
NOT,ILA,9,
NOT,ACAd,9,
NOT,PL,9,
NOT,RSPagl,9,
NOT,PA,9,
NOT,LSv,9,
NOT,LP,12,
NOT,LD,4,
NOT,NIc,9,
NOT,NId,9,
NOT,PMd,9,
NOT,VTA,7,
NOT,RR,4,
NOT,RN,4,
NOT,PG,12,
NOT,TRN,12,
NOT,PRP,12,
NOT,PRC,9,
NOT,INC,12,
NOT,ND,12,
NOT,LHAjp,9,
NOT,LHAs,9,
NOT,ZI,12,
NOT,FF,12,
NOT,OP,12,
NOT,NPC,12,
NOT,MT,4,
NOT,LT,6,
NOT,DT,6,
NOT,EW,12,
PPT,MOs,9,
PPT,ILA,9,
PPT,ACAd,9,
PPT,PL,9,
PPT,RSPagl,9,
PPT,PA,9,
PPT,LSv,9,
PPT,LD,4,
PPT,NIc,9,
PPT,NId,9,
PPT,PMd,9,
PPT,PH,5,
PPT,PRC,9,
PPT,LHAjp,6,
PPT,LHAs,9,
NPC,MOs,9,
NPC,ILA,9,
NPC,ACAd,9,
NPC,PL,9,
NPC,RSPagl,9,
NPC,PA,9,
NPC,LSv,9,
NPC,LD,4,
NPC,NIc,9,
NPC,NId,9,
NPC,PMd,9,
NPC,PRC,9,
NPC,LHAjp,9,
NPC,LHAs,9,
APN,MOs,9,
APN,ILA,9,
APN,ACAd,9,
APN,PL,9,
APN,RSPagl,9,
APN,PA,9,
APN,LSv,9,
APN,VAL,6,
APN,LP,4,
APN,LD,4,
APN,PBG,4,
APN,ICe,6,
APN,NB,6,
APN,PPN,6,
APN,RL,6,
APN,NIc,9,
APN,NId,9,
APN,LDT,4,
APN,SLD,4,
APN,LC,6,
APN,PMd,9,
APN,VTA,6,
APN,RR,6,
APN,RN,4,
APN,PG,4,
APN,TRN,4,
APN,MV,4,
APN,PRP,4,
APN,PH,3,
APN,PRC,9,
APN,ND,4,
APN,LHAjp,9,
APN,LHAs,9,
APN,ZI,4,
APN,OP,4,
APN,PPT,4,
APN,NPC,4,
APN,GRN,6,
APN,MARN,6,
APN,SO,6,
MPT,MOs,9,
MPT,ILA,9,
MPT,ACAd,9,
MPT,PL,9,
MPT,RSPagl,9,
MPT,PA,9,
MPT,LSv,9,
MPT,LD,4,
MPT,NIc,9,
MPT,NId,9,
MPT,PMd,9,
MPT,PRC,9,
MPT,LHAjp,6,
MPT,LHAs,9,
MRNm,LHAjp,6,
MRNm,LHAs,6,
VTN,MOs,6,
VTN,ILA,9,
VTN,ACAd,9,
VTN,PL,9,
VTN,RSPagl,9,
VTN,PA,9,
VTN,LSv,9,
VTN,NIc,9,
VTN,NId,9,
VTN,PMd,2,
VTN,PH,9,
VTN,PRC,9,
VTN,LHAjp,6,
VTN,LHAs,9,
AT,MOs,9,
AT,ILA,9,
AT,ACAd,9,
AT,PL,9,
AT,RSPagl,9,
AT,PA,9,
AT,LSv,9,
AT,NIc,9,
AT,NId,9,
AT,PMd,9,
AT,PH,9,
AT,PRC,9,
AT,LHAjp,9,
AT,LHAs,9,
MT,MOs,9,
MT,ILA,9,
MT,ACAd,9,
MT,PL,9,
MT,RSPagl,9,
MT,PA,9,
MT,LSv,9,
MT,FL,7,
MT,LGd,7,
MT,LP,7,
MT,SCop,6,
MT,NIc,9,
MT,NId,9,
MT,LC,12,
MT,SLC,12,
MT,MPNl,12,
MT,MPNm,12,
MT,MPNc,12,
MT,AHNa,12,
MT,AHNc,12,
MT,AHNp,12,
MT,AHNd,12,
MT,PVHmpv,12,
MT,PVHdp,12,
MT,PVHlp,12,
MT,PVHf,12,
MT,VMHa,12,
MT,VMHdm,12,
MT,VMHc,12,
MT,VMHvl,12,
MT,PMd,9,
MT,PG,6,
MT,LAV,4,
MT,SUV,4,
MT,PH,9,
MT,PRC,9,
MT,INC,4,
MT,ND,6,
MT,DTN,12,
MT,LHAjp,9,
MT,LHAs,9,
MT,ZI,7,
MT,OP,7,
MT,NOT,4,
MT,PPT,7,
MT,NPC,7,
MT,APN,7,
MT,MPT,7,
MT,LT,6,
MT,DT,4,
MT,III,7,
MT,EW,6,
LT,MOs,9,
LT,ILA,9,
LT,ACAd,9,
LT,PL,9,
LT,RSPagl,9,
LT,PA,9,
LT,LSv,9,
LT,FL,7,
LT,NIc,9,
LT,NId,9,
LT,PMd,9,
LT,PH,9,
LT,PRC,9,
LT,LHAjp,9,
LT,LHAs,9,
DT,MOs,9,
DT,ILA,9,
DT,ACAd,9,
DT,PL,9,
DT,RSPagl,9,
DT,PA,9,
DT,LSv,9,
DT,FL,7,
DT,NIc,9,
DT,NId,9,
DT,PMd,9,
DT,PH,9,
DT,PRC,9,
DT,LHAjp,9,
DT,LHAs,9,
DT,LT,7,
CUN,MOs,9,
CUN,ILA,9,
CUN,ACAd,9,
CUN,PL,9,
CUN,RSPagl,9,
CUN,PA,9,
CUN,LSv,9,
CUN,NIc,9,
CUN,NId,9,
CUN,PMd,9,
CUN,PH,9,
CUN,PRC,2,
CUN,LHAjp,6,
CUN,LHAs,9,
CUN,NOT,7,
PRNc,MOs,9,
PRNc,ILA,9,
PRNc,ACAd,9,
PRNc,PL,9,
PRNc,RSPagl,9,
PRNc,PA,9,
PRNc,LSv,9,
PRNc,FN,4,
PRNc,SMT,6,
PRNc,PVT,6,
PRNc,RH,6,
PRNc,CM,6,
PRNc,CL,4,
PRNc,PF,4,
PRNc,SNc,6,
PRNc,PPN,6,
PRNc,CLI,6,
PRNc,DR,4,
PRNc,NIc,9,
PRNc,NId,9,
PRNc,PMd,9,
PRNc,VTA,4,
PRNc,RR,6,
PRNc,PG,4,
PRNc,PH,5,
PRNc,PRC,9,
PRNc,LPO,6,
PRNc,LHAjp,9,
PRNc,LHAs,9,
PRNc,ZI,4,
PRNc,FF,6,
PRNc,APN,4,
PRNc,MPT,4,
PRNc,CUN,6,
PRNc,III,7,
GRN,MOs,9,
GRN,ILA,9,
GRN,ACAd,9,
GRN,PL,9,
GRN,RSPagl,9,
GRN,PA,9,
GRN,LSv,9,
GRN,NIc,9,
GRN,NId,9,
GRN,PMd,9,
GRN,PH,5,
GRN,PRC,9,
GRN,LHAjp,9,
GRN,LHAs,9,
PGRNd,MOs,9,
PGRNd,ILA,9,
PGRNd,ACAd,9,
PGRNd,PL,9,
PGRNd,RSPagl,9,
PGRNd,PA,9,
PGRNd,LSv,9,
PGRNd,NIc,9,
PGRNd,NId,9,
PGRNd,PMd,9,
PGRNd,PRC,9,
PGRNd,LHAjp,9,
PGRNd,LHAs,9,
PGRNl,MOs,9,
PGRNl,ILA,9,
PGRNl,ACAd,9,
PGRNl,PL,9,
PGRNl,RSPagl,9,
PGRNl,PA,9,
PGRNl,LSv,9,
PGRNl,PVT,12,
PGRNl,KF,2,
PGRNl,NIc,9,
PGRNl,NId,9,
PGRNl,LC,12,
PGRNl,PVHmpv,5,
PGRNl,PVHdp,4,
PGRNl,PVHlp,4,
PGRNl,PMd,9,
PGRNl,PRC,9,
PGRNl,DMH,12,
PGRNl,LHAjp,9,
PGRNl,LHAs,9,
PGRNl,SO,2,
PGRNl,PVHpml,12,
PGRNl,MEin,12,
PGRNl,PVHap,4,
PGRNl,PVHmpd,2,
PGRNl,PVHpv,4,
PGRNl,ARH,12,
PGRNl,MEex,12,
PGRNl,DMX,12,
PPYd,MOs,9,
PPYd,ILA,9,
PPYd,ACAd,9,
PPYd,PL,9,
PPYd,RSPagl,9,
PPYd,PA,9,
PPYd,LSv,9,
PPYd,NIc,9,
PPYd,NId,9,
PPYd,PMd,9,
PPYd,PRC,9,
PPYd,LHAjp,9,
PPYd,LHAs,9,
PPYs,MOs,9,
PPYs,ILA,9,
PPYs,ACAd,9,
PPYs,PL,9,
PPYs,RSPagl,9,
PPYs,PA,9,
PPYs,LSv,9,
PPYs,NIc,9,
PPYs,NId,9,
PPYs,PMd,9,
PPYs,PRC,9,
PPYs,LHAjp,9,
PPYs,LHAs,9,
MARN,MOs,9,
MARN,ILA,9,
MARN,ACAd,9,
MARN,PL,9,
MARN,RSPagl,9,
MARN,PA,9,
MARN,LSv,9,
MARN,KF,4,
MARN,NIc,9,
MARN,NId,9,
MARN,PMd,9,
MARN,PH,9,
MARN,PRC,9,
MARN,LHAjp,9,
MARN,LHAs,9,
SUT,MOs,9,
SUT,ILA,9,
SUT,ACAd,9,
SUT,PL,9,
SUT,RSPagl,9,
SUT,PA,9,
SUT,LSv,9,
SUT,NIc,9,
SUT,NId,9,
SUT,PMd,9,
SUT,PH,9,
SUT,PRC,9,
SUT,LHAjp,9,
SUT,LHAs,9,
PARN,MOs,9,
PARN,ILA,9,
PARN,ACAd,9,
PARN,PL,9,
PARN,RSPagl,9,
PARN,PA,9,
PARN,LSv,9,
PARN,NIc,9,
PARN,NId,9,
PARN,PMd,9,
PARN,PH,9,
PARN,PRC,9,
PARN,LHAjp,9,
PARN,LHAs,9,
MDRNd,MOs,9,
MDRNd,ILA,9,
MDRNd,ACAd,9,
MDRNd,PL,9,
MDRNd,RSPagl,9,
MDRNd,PA,9,
MDRNd,LSv,9,
MDRNd,NIc,9,
MDRNd,NId,9,
MDRNd,PMd,9,
MDRNd,PRC,9,
MDRNd,LHAjp,9,
MDRNd,LHAs,9,
MDRNv,MOs,9,
MDRNv,ILA,9,
MDRNv,ACAd,9,
MDRNv,PL,9,
MDRNv,RSPagl,9,
MDRNv,PA,9,
MDRNv,LSv,9,
MDRNv,PSV,5,
MDRNv,PBlc,4,
MDRNv,PBle,5,
MDRNv,PBlv,9,
MDRNv,KF,2,
MDRNv,PBmm,9,
MDRNv,NIc,9,
MDRNv,NId,9,
MDRNv,PMd,9,
MDRNv,PRC,9,
MDRNv,MPO,12,
MDRNv,LHAjp,9,
MDRNv,LHAs,9,
SO,MOs,9,
SO,ILA,9,
SO,ACAd,9,
SO,PL,9,
SO,RSPagl,9,
SO,PA,9,
SO,LSv,9,
SO,SI,9,
SO,NDB,9,
SO,PP,9,
SO,PVT,9,
SO,SUMl,9,
SO,NIc,9,
SO,NId,9,
SO,LC,9,
SO,VMHdm,9,
SO,PMd,9,
SO,MM,9,
SO,LM,9,
SO,VTA,9,
SO,PH,9,
SO,PRC,9,
SO,PVpo,9,
SO,MPO,9,
SO,AHA,9,
SO,DMH,9,
SO,LPO,9,
SO,LHAjp,9,
SO,LHAs,9,
SO,ZI,9,
SO,MEin,12,
SO,NL,12,
SO,PVa,9,
SO,PVi,9,
SO,MEex,9,
SOr,MOs,9,
SOr,ILA,9,
SOr,ACAd,9,
SOr,PL,9,
SOr,RSPagl,9,
SOr,PA,9,
SOr,LSv,9,
SOr,SI,9,
SOr,NDB,9,
SOr,PP,9,
SOr,PVT,9,
SOr,SUMl,9,
SOr,NIc,9,
SOr,NId,9,
SOr,LC,9,
SOr,PMd,9,
SOr,MM,9,
SOr,LM,9,
SOr,VTA,9,
SOr,PH,9,
SOr,PRC,9,
SOr,MPO,9,
SOr,AHA,9,
SOr,LPO,9,
SOr,LHAjp,9,
SOr,LHAs,9,
SOr,ZI,9,
SOr,MEin,12,
SOr,MEex,9,
NC,MOs,9,
NC,ILA,9,
NC,ACAd,9,
NC,PL,9,
NC,RSPagl,9,
NC,PA,9,
NC,LSv,9,
NC,NIc,9,
NC,NId,9,
NC,PMd,9,
NC,PH,9,
NC,PRC,9,
NC,LHAjp,9,
NC,LHAs,9,
PVHam,MOs,9,
PVHam,ILA,9,
PVHam,ACAd,9,
PVHam,PL,9,
PVHam,RSPagl,9,
PVHam,PA,9,
PVHam,LSv,9,
PVHam,NIc,9,
PVHam,NId,9,
PVHam,PMd,9,
PVHam,PH,9,
PVHam,PRC,9,
PVHam,LHAjp,9,
PVHam,LHAs,9,
PVHam,NL,2,
PVHmm,MOs,9,
PVHmm,ILA,9,
PVHmm,ACAd,9,
PVHmm,PL,9,
PVHmm,RSPagl,9,
PVHmm,PA,9,
PVHmm,LSv,9,
PVHmm,NIc,9,
PVHmm,NId,9,
PVHmm,PMd,9,
PVHmm,PH,9,
PVHmm,PRC,9,
PVHmm,LHAjp,9,
PVHmm,LHAs,9,
PVHpmm,MOs,9,
PVHpmm,ILA,9,
PVHpmm,ACAd,9,
PVHpmm,PL,9,
PVHpmm,RSPagl,9,
PVHpmm,PA,9,
PVHpmm,LSv,9,
PVHpmm,NIc,9,
PVHpmm,NId,9,
PVHpmm,PMd,9,
PVHpmm,PH,9,
PVHpmm,PRC,9,
PVHpmm,LHAjp,9,
PVHpmm,LHAs,9,
PVHpml,MOs,9,
PVHpml,ILA,9,
PVHpml,ACAd,9,
PVHpml,PL,9,
PVHpml,RSPagl,9,
PVHpml,PA,9,
PVHpml,LSv,9,
PVHpml,NIc,9,
PVHpml,NId,9,
PVHpml,PMd,9,
PVHpml,PH,9,
PVHpml,PRC,9,
PVHpml,LHAjp,9,
PVHpml,LHAs,9,
MEin,MOs,9,
MEin,ILA,9,
MEin,ACAd,9,
MEin,PL,9,
MEin,RSPagl,9,
MEin,PA,9,
MEin,LSv,9,
MEin,NIc,9,
MEin,NId,9,
MEin,PMd,9,
MEin,PH,9,
MEin,PRC,9,
MEin,LHAjp,9,
MEin,LHAs,9,
INFin,MOs,9,
INFin,ILA,9,
INFin,ACAd,9,
INFin,PL,9,
INFin,RSPagl,9,
INFin,PA,9,
INFin,LSv,9,
INFin,NIc,9,
INFin,NId,9,
INFin,PMd,9,
INFin,PH,9,
INFin,PRC,9,
INFin,LHAjp,9,
INFin,LHAs,9,
NL,MOs,9,
NL,ILA,9,
NL,ACAd,9,
NL,PL,9,
NL,RSPagl,9,
NL,PA,9,
NL,LSv,9,
NL,NIc,9,
NL,NId,9,
NL,PMd,9,
NL,PH,9,
NL,PRC,9,
NL,LHAjp,9,
NL,LHAs,9,
PVHap,MOs,9,
PVHap,ILA,9,
PVHap,ACAd,9,
PVHap,PL,9,
PVHap,RSPagl,9,
PVHap,PA,9,
PVHap,LSv,6,
PVHap,PPN,12,
PVHap,NIc,9,
PVHap,NId,9,
PVHap,PMd,9,
PVHap,PH,9,
PVHap,PRC,9,
PVHap,MPO,12,
PVHap,DMH,12,
PVHap,LHAjp,2,
PVHap,LHAs,2,
PVHap,NL,2,
PVHap,DMX,12,
PVHmpd,MOs,9,
PVHmpd,ILA,9,
PVHmpd,ACAd,9,
PVHmpd,PL,9,
PVHmpd,RSPagl,9,
PVHmpd,PA,9,
PVHmpd,LSv,9,
PVHmpd,PVT,12,
PVHmpd,NIc,9,
PVHmpd,NId,9,
PVHmpd,PMd,9,
PVHmpd,PH,9,
PVHmpd,PRC,9,
PVHmpd,MPO,12,
PVHmpd,DMH,6,
PVHmpd,LHAjp,6,
PVHmpd,LHAs,6,
PVHmpd,DMX,12,
PVHpv,MOs,9,
PVHpv,ILA,9,
PVHpv,MOB,9,
